date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2024-06-25 00:00:00,24.5,19.4,30,0.3,,,9.5,,1015.7,
2024-06-26 00:00:00,25.5,19.2,30.6,0.3,,,10.2,,1017.5,
2024-06-27 00:00:00,25.5,20.1,30.3,0,,,8.4,,1016.9,
2024-06-28 00:00:00,21.3,18.6,25.1,4.7,,,8.9,,1018.6,
2024-06-29 00:00:00,23.4,18,28.6,0,,,6.6,,1017.5,
2024-06-30 00:00:00,23.9,20.4,29.2,0,,,6.2,,1016.6,
2024-07-01 00:00:00,23.9,19.5,28.7,8.2,,,7.3,,1014.3,
2024-07-02 00:00:00,25.7,18.9,30.2,3,,,9.5,,1014.8,
2024-07-03 00:00:00,25.2,19,30.1,30,,,7.5,,1015.4,
2024-07-04 00:00:00,25.1,20.4,30.4,2,,,7.7,,1014.7,
2024-07-05 00:00:00,21.9,19.4,30.2,42.9,,,8.9,,1017.3,
2024-07-06 00:00:00,23.4,18.7,28,2.2,,,9.3,,1017,
2024-07-07 00:00:00,25.7,19.9,29,0,,,10.6,,1017.4,
2024-07-08 00:00:00,24.4,18.5,30,0,,,9.1,,1015.3,
2024-07-09 00:00:00,25.8,20.2,31.2,0,,,10.5,,1015.3,
2024-07-10 00:00:00,24.9,20.1,30,0,,,8.3,,1013.7,
2024-07-11 00:00:00,26.5,20.3,31.6,0,,,10.3,,1015.5,
2024-07-12 00:00:00,25,20.4,30.7,0,,,9.4,,1017.4,
2024-07-13 00:00:00,23.4,18.7,29,0.1,,,9.3,,1018.5,
2024-07-14 00:00:00,24.6,19.5,30.1,0,,,9,,1017.4,
2024-07-15 00:00:00,25.5,20.3,31,0,,,12.9,,1016.6,
2024-07-16 00:00:00,25.8,20.4,32,0,,,15,,1016.5,
2024-07-17 00:00:00,26.6,20.8,33,0,,,14.8,,1017.8,
2024-07-18 00:00:00,25.7,18.6,30.8,0,,,11.6,,1018,
2024-07-19 00:00:00,26.4,20.3,30,0,,,10.2,,1018.1,
2024-07-20 00:00:00,27.1,18.6,30.9,0,,,8.9,,1017.3,
2024-07-21 00:00:00,26.6,20.8,32.2,0,,,12.2,,1016.4,
2024-07-22 00:00:00,26.8,21,31.1,0,,,11.3,,1016.1,
2024-07-23 00:00:00,27,21.2,32,0,,,12.8,,1017.3,
2024-07-24 00:00:00,27.1,20.8,31.4,0,,,9.7,,1019,
2024-07-25 00:00:00,26.6,21.3,32.2,0,,,9.9,,1017.7,
2024-07-26 00:00:00,26.6,19.4,30.9,0,,,8.8,,1016.5,
2024-07-27 00:00:00,26.1,22.2,31.4,0,,,9.6,,1016.5,
2024-07-28 00:00:00,26.6,21,32.4,0,,,8.2,,1017,
2024-07-29 00:00:00,26.8,21.1,33,0,,,13.8,,1016.6,
2024-07-30 00:00:00,28,21.3,33.7,0,,,13.7,,1015.4,
2024-07-31 00:00:00,27.1,21,32.1,0,,,12.6,,1017.2,
2024-08-01 00:00:00,26.9,19.8,32.3,0,,,10.1,,1017.5,
2024-08-02 00:00:00,26.5,19.4,32.4,0,,,10.3,,1016.9,
2024-08-03 00:00:00,26.1,21,31.9,0,,,9.1,,1016.5,
2024-08-04 00:00:00,25.8,19.3,30.4,0,,,10,,1015.8,
2024-08-05 00:00:00,25.2,20.4,31,4.1,,,9.3,,1017.2,
2024-08-06 00:00:00,24,19.5,31,1.4,,,10.8,,1016.8,
2024-08-07 00:00:00,26.4,19.6,31.3,0,,,9.6,,1015.6,
2024-08-08 00:00:00,25.8,19.2,32.6,0,,,10.7,,1015.3,
2024-08-09 00:00:00,24.7,19.9,29.8,0,,,8.6,,1016.8,
2024-08-10 00:00:00,23.2,20.4,28.6,0,,,8.9,,1017.5,
2024-08-11 00:00:00,24.4,19.8,30,0,,,8.8,,1016.8,
2024-08-12 00:00:00,24.8,19,31,0,,,10.9,,1016.8,
2024-08-13 00:00:00,26.5,20.7,31.9,0,,,9.9,,1017.3,
2024-08-14 00:00:00,26.7,19.8,31.4,0.3,,,10.1,,1017.1,
2024-08-15 00:00:00,26.3,20.7,33,0,,,11.8,,1016.6,
2024-08-16 00:00:00,28.2,21.4,33.3,0,,,11.1,,1016.7,
2024-08-17 00:00:00,29,20.2,34.1,0,,,8.2,,1016.4,
2024-08-18 00:00:00,26.3,19.8,34,0,,,10,,1016.3,
2024-08-19 00:00:00,27.7,21.1,35,0,,,11,,1015.7,
2024-08-20 00:00:00,26.4,21.7,33,0,,,10.2,,1016.8,
2024-08-21 00:00:00,26.7,20.5,34,0,,,11.1,,1015.4,
2024-08-22 00:00:00,27.7,20,34.7,0,,,11.9,,1014.3,
2024-08-23 00:00:00,24.4,20,29.8,2.3,,,11.1,,1014.4,
2024-08-24 00:00:00,25.6,20,32.6,5.4,,,10.3,,1016.1,
2024-08-25 00:00:00,24.7,19.2,34.3,0,,,11.7,,1013.4,
2024-08-26 00:00:00,25.7,18.7,30.1,2.2,,,7.1,,1014.1,
2024-08-27 00:00:00,25.1,,,,,,10.4,,,
2024-08-28 00:00:00,,,,,,,,,,
2024-08-29 00:00:00,28.1,21.1,34.8,0,,,,,,
2024-08-30 00:00:00,,,,,,,,,,
2024-08-31 00:00:00,28.9,20.3,35.5,0,,,,,,
2024-09-01 00:00:00,28.2,20,35.1,0,,,,,,
2024-09-02 00:00:00,28.2,19.7,33.4,0,,,,,,
2024-09-03 00:00:00,28.1,20.2,35.2,0,,,,,,
2024-09-04 00:00:00,28.4,19.8,34.3,0,,,12.4,,1014.9,
2024-09-05 00:00:00,27.9,21.5,34.9,0,,,10.7,,1015,
2024-09-06 00:00:00,27.5,21,35,0,,,10.2,,1012.9,
2024-09-07 00:00:00,27.6,21.6,36.4,0,,,10.5,,1013.8,
2024-09-08 00:00:00,26.7,22,32.3,0,,,10.2,,1014.4,
2024-09-09 00:00:00,29.2,21.8,34,0,,,10.6,,1015.8,
2024-09-10 00:00:00,29.7,21.7,34.4,0,,,10.4,,1015,
2024-09-11 00:00:00,29.7,20.2,35.5,0,,,12.3,,1013.8,
2024-09-12 00:00:00,29.5,21.9,35.7,0,,,12.1,,1014.7,
2024-09-13 00:00:00,28.4,21,34.1,0,,,10.6,,1015.2,
2024-09-14 00:00:00,28,22,35,0,,,12,,1014.9,
2024-09-15 00:00:00,30.6,22,36,0,,,13.4,,1014.5,
2024-09-16 00:00:00,30.2,21.9,36.6,0,,,11.6,,1014.4,
2024-09-17 00:00:00,29.4,20.8,35.4,8.9,,,11.1,,1014.9,
2024-09-18 00:00:00,28.4,22,35,0,,,12.8,,1013.5,
2024-09-19 00:00:00,30.1,21.4,35.8,0,,,10.8,,1013,
2024-09-20 00:00:00,29.1,21.1,36.1,0,,,9.3,,1013.4,
2024-09-21 00:00:00,28.2,21,34.1,0,,,10.2,,1014.2,
2024-09-22 00:00:00,25.9,19,34.2,17,,,12.3,,1015.1,
2024-09-23 00:00:00,23.8,18,31.4,68.1,,,9.9,,1016.8,
2024-09-24 00:00:00,26,20.5,32,0,,,9.8,,1015.5,
2024-09-25 00:00:00,28.2,21,32.7,0,,,10.8,,1015.6,
2024-09-26 00:00:00,23.3,20,28,1.8,,,13.3,,1016.9,
2024-09-27 00:00:00,24.6,20.2,30,4.7,,,9.7,,1014.7,
2024-09-28 00:00:00,23.7,20.2,30.3,0,,,8.4,,1014.9,
2024-09-29 00:00:00,22.7,18.6,27.4,6.1,,,8.7,,1017.8,
2024-09-30 00:00:00,22.8,18.9,28,7.6,,,6.1,,1017.3,
2024-10-01 00:00:00,24.1,18.6,31,0.3,,,10.2,,1016.2,
2024-10-02 00:00:00,25.6,19.4,31,1,,,9.8,,1016,
2024-10-03 00:00:00,25.7,19.2,31,1,,,9.4,,1016.7,
2024-10-04 00:00:00,24.4,19.9,30.1,0,,,10,,1017.2,
2024-10-05 00:00:00,24,19,30.5,9.4,,,9.8,,1016.5,
2024-10-06 00:00:00,24.6,18.9,30.8,6.1,,,7.8,,1016.8,
2024-10-07 00:00:00,23.4,19.4,29,14.6,,,10.4,,1015.5,
2024-10-08 00:00:00,22.1,19.4,29.9,19.1,,,8.7,,1017,
2024-10-09 00:00:00,23.6,19.9,28,3.5,,,6.6,,1017.4,
2024-10-10 00:00:00,22.4,18.8,28.8,0,,,7.4,,1018.3,
2024-10-11 00:00:00,23.5,18.9,30,0,,,9.8,,1016.6,
2024-10-12 00:00:00,25.6,19.3,30.3,0,,,9.3,,1016.1,
2024-10-13 00:00:00,25.1,20.5,32,0,,,7.3,,1017.3,
2024-10-14 00:00:00,25.6,19.7,32,0,,,8.6,,1018.1,
2024-10-15 00:00:00,26.5,20.3,31.7,0,,,10.7,,1017.4,
2024-10-16 00:00:00,26.7,18.7,32.2,0,,,11,,1016.2,
2024-10-17 00:00:00,25.4,20,33,2.8,,,8.5,,1015.2,
2024-10-18 00:00:00,27.2,20,32.3,0,,,10.2,,1014.6,
2024-10-19 00:00:00,26,20.4,32.2,2,,,9.5,,1014.2,
2024-10-20 00:00:00,25.3,19.2,30.1,0,,,11.7,,1014.4,
2024-10-21 00:00:00,24.3,19.1,30.7,0,,,7,,1014.9,
2024-10-22 00:00:00,23.1,19.4,29,5.2,,,11,,1016.3,
2024-10-23 00:00:00,23.3,19.2,30,0.3,,,10.2,,1016.4,
2024-10-24 00:00:00,24.9,19.5,30,4.1,,,6.1,,1015,
2024-10-25 00:00:00,25,20.1,30.4,0.8,,,7.2,,1014.2,
2024-10-26 00:00:00,26.9,20.8,30.8,0,,,9.3,,1014.7,
2024-10-27 00:00:00,24.7,19.7,31.2,30,,,8.8,,1014.3,
2024-10-28 00:00:00,25.3,21.1,28.9,0,,,6,,1014.8,
2024-10-29 00:00:00,25,20.7,29.7,0,,,7.2,,1014.8,
2024-10-30 00:00:00,27.2,21,30.4,0.8,,,7.7,,1014.3,
2024-10-31 00:00:00,23.7,19.8,30.3,0,,,9.4,,1014.2,
2024-11-01 00:00:00,23,19,28,2.7,,,11.1,,1014.6,
2024-11-02 00:00:00,24.3,19.3,28.3,0,,,9.3,,1014.5,
2024-11-03 00:00:00,23.9,19.8,29,10.3,,,8.3,,1014.7,
2024-11-04 00:00:00,22.6,18.8,30,13,,,6.1,,1016.5,
2024-11-05 00:00:00,23.5,19.6,29,2,,,6.4,,1015.5,
2024-11-06 00:00:00,23.9,19.6,30,2.5,,,11.2,,1015.2,
2024-11-07 00:00:00,25.1,19.2,30.3,0,,,9.8,,1014.6,
2024-11-08 00:00:00,22.2,20.1,29.9,2,,,9.1,,1014.8,
2024-11-09 00:00:00,22.6,19.6,27,1.9,,,8.3,,1015.5,
2024-11-10 00:00:00,22.1,18.4,28.2,20.1,,,9.5,,1017,
2024-11-11 00:00:00,21.8,19,25,11.7,,,9.5,,1016.4,
2024-11-12 00:00:00,22.9,19.4,26.1,0.3,,,7.5,,1015.7,
2024-11-13 00:00:00,22,18.7,27,22.3,,,7.8,,1015.3,
2024-11-14 00:00:00,22.8,19.7,26.4,7.1,,,7.5,,1015.1,
2024-11-15 00:00:00,22.4,19,26.5,13.7,,,7.8,,1014.8,
2024-11-16 00:00:00,22.1,19.7,27.2,0.8,,,5.5,,1015.2,
2024-11-17 00:00:00,22.4,18.6,27,1.7,,,6.7,,1015.5,
2024-11-18 00:00:00,22.7,18.8,29,2.4,,,9.7,,1014.9,
2024-11-19 00:00:00,22.4,18.4,28,2.9,,,9,,1016,
2024-11-20 00:00:00,21.8,18.7,25,5.4,,,7.4,,1016.4,
2024-11-21 00:00:00,22.2,18.5,26,5,,,6.2,,1016.4,
2024-11-22 00:00:00,21.8,19.3,26,10.8,,,5.4,,1016.3,
2024-11-23 00:00:00,22.8,19.1,26.4,9.9,,,8.9,,1017.4,
2024-11-24 00:00:00,22.7,18.8,28,1.2,,,9.7,,1017.3,
2024-11-25 00:00:00,25.3,19.3,29.1,0.5,,,10,,1016.3,
2024-11-26 00:00:00,24.4,20.3,30.4,0,,,8.1,,1015.7,
2024-11-27 00:00:00,23.1,19.1,29,0.8,,,9.8,,1015.3,
2024-11-28 00:00:00,24.8,19.4,29.8,0.3,,,8.3,,1015.2,
2024-11-29 00:00:00,24.1,20.1,30,0,,,9,,1016.3,
2024-11-30 00:00:00,24,19.1,29.8,0.2,,,9.7,,1015.9,
2024-12-01 00:00:00,24.1,19.2,29,0,,,9.6,,1014.6,
2024-12-02 00:00:00,26.2,20.7,30.7,0,,,8.1,,1014.9,
2024-12-03 00:00:00,24.1,20.9,28.9,0.8,,,5.6,,1015.3,
2024-12-04 00:00:00,23.5,19.3,29,4,,,9.5,,1015.3,
2024-12-05 00:00:00,22.9,19.6,28.6,0.9,,,9,,1014.8,
2024-12-06 00:00:00,24.6,20.6,29.1,0,,,5.9,,1014.4,
2024-12-07 00:00:00,25,20.7,29.2,3,,,7.1,,1011.5,
2024-12-08 00:00:00,23.8,19,29,0,,,5.9,,1010.8,
2024-12-09 00:00:00,24.5,,,,,,7.3,,,
2024-12-10 00:00:00,,,,,,,,,,
2024-12-11 00:00:00,26.6,20.9,30.1,0,,,,,,
2024-12-12 00:00:00,25.2,20.2,31.2,0,,,,,,
2024-12-13 00:00:00,25,,28.8,0,,,,,,
2024-12-14 00:00:00,23.6,19.5,29,4.7,,,7.2,,1014.3,
2024-12-15 00:00:00,24.7,20,29.4,0,,,7.7,,1014.4,
2024-12-16 00:00:00,23.2,19.9,29.2,0,,,8.7,,1017.1,
2024-12-17 00:00:00,24.5,20,30,0.3,,,11.4,,1017.9,
2024-12-18 00:00:00,25.7,20,31,5.3,,,9,,1017.4,
2024-12-19 00:00:00,25.9,21,31.6,1.7,,,7.6,,1016.9,
2024-12-20 00:00:00,24.8,21,31.9,10,,,6.6,,1016.3,
2024-12-21 00:00:00,23.3,19.6,30.3,4.1,,,6.2,,1017.1,
2024-12-22 00:00:00,23.3,19.4,29,1,,,6.4,,1017.4,
2024-12-23 00:00:00,22.9,20.2,28.9,0,,,8.8,,1018.7,
